customer_id,segment,txn_year,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C07596,Budget Shopper,2024,162,2,72.38,2,2,2,6,Inactive
C07600,Occasional Visitor,2024,249,3,451.22,1,2,3,6,At Risk
C07607,Budget Shopper,2024,219,4,172.58,1,3,2,6,At Risk
C07625,Budget Shopper,2024,333,4,194.37,1,3,2,6,At Risk
C07664,Budget Shopper,2024,383,4,178.49,1,3,2,6,At Risk
C07670,Occasional Visitor,2024,113,2,80.59,2,2,2,6,Inactive
C07679,Occasional Visitor,2024,48,1,48.14,4,1,1,6,Promising
C07707,Regular,2024,256,4,87.63,1,3,2,6,At Risk
C07715,Budget Shopper,2024,521,2,277.8,1,2,3,6,At Risk
C07733,Budget Shopper,2024,397,2,365.48,1,2,3,6,At Risk
C07771,Budget Shopper,2024,44,1,42,4,1,1,6,Promising
C07788,Regular,2024,149,3,89.51,2,2,2,6,Inactive
C07792,Budget Shopper,2024,356,4,164.43,1,3,2,6,At Risk
C07849,Premium,2024,270,3,352.38,1,2,3,6,At Risk
C07856,Budget Shopper,2024,264,4,182.75,1,3,2,6,At Risk
C07857,Budget Shopper,2024,101,2,105.36,2,2,2,6,Inactive
C07878,Occasional Visitor,2024,85,3,48.26,3,2,1,6,Potential Loyalist
C07896,Regular,2024,216,5,108.6,1,3,2,6,At Risk
C07911,Budget Shopper,2024,363,4,170.04,1,3,2,6,At Risk
C07937,Budget Shopper,2024,251,3,269.38,1,2,3,6,At Risk
C07961,Budget Shopper,2024,216,4,180.68,1,3,2,6,At Risk
C08028,Occasional Visitor,2024,346,2,246.73,1,2,3,6,At Risk
C08032,Regular,2024,200,6,138.3,1,3,2,6,At Risk
C08061,Budget Shopper,2024,104,3,154.46,2,2,2,6,Inactive
C08080,Budget Shopper,2024,113,2,53.04,2,2,2,6,Inactive
C08082,Budget Shopper,2024,358,2,308.59,1,2,3,6,At Risk
C08089,Budget Shopper,2024,123,3,129.82,2,2,2,6,Inactive
C08094,Budget Shopper,2024,200,4,173.89,1,3,2,6,At Risk
C08096,Budget Shopper,2024,301,3,231.3,1,2,3,6,At Risk
C08106,Budget Shopper,2024,131,3,57.12,2,2,2,6,Inactive
C08114,Budget Shopper,2024,95,3,132.28,2,2,2,6,Inactive
C08178,Regular,2024,196,4,107.64,1,3,2,6,At Risk
C08180,Budget Shopper,2024,261,1,908.61,1,1,4,6,At Risk
C08183,Budget Shopper,2024,60,1,23.33,4,1,1,6,Promising
C08184,Regular,2024,377,7,197.75,1,3,2,6,At Risk
C08247,Budget Shopper,2024,363,4,153.18,1,3,2,6,At Risk
C08249,Budget Shopper,2024,181,3,208.75,1,2,3,6,At Risk
C08267,Budget Shopper,2024,420,2,363.46,1,2,3,6,At Risk
C08293,Budget Shopper,2024,104,2,69.64,2,2,2,6,Inactive
C08295,Regular,2024,274,5,171.36,1,3,2,6,At Risk
C08302,Budget Shopper,2024,152,2,62.37,2,2,2,6,Inactive
C08303,Regular,2024,317,4,108.5,1,3,2,6,At Risk
C08315,Regular,2024,267,4,182.76,1,3,2,6,At Risk
C08320,Budget Shopper,2024,226,3,363.83,1,2,3,6,At Risk
C08330,Budget Shopper,2024,201,4,80.31,1,3,2,6,At Risk
C08347,Budget Shopper,2024,339,3,246.24,1,2,3,6,At Risk
C08348,Budget Shopper,2024,168,2,51.78,2,2,2,6,Inactive
C08359,Budget Shopper,2024,177,2,68.75,2,2,2,6,Inactive
C08362,Regular,2024,257,4,173.36,1,3,2,6,At Risk
C08379,Regular,2024,226,5,103.1,1,3,2,6,At Risk
C08380,Regular,2024,228,2,325.86,1,2,3,6,At Risk
C08384,Budget Shopper,2024,263,5,186.9,1,3,2,6,At Risk
C08394,Budget Shopper,2024,211,2,274.72,1,2,3,6,At Risk
C08401,Budget Shopper,2024,148,3,102.24,2,2,2,6,Inactive
C08414,Budget Shopper,2024,354,4,189.48,1,3,2,6,At Risk
C08430,Budget Shopper,2024,168,1,265.7,2,1,3,6,At Risk
C08453,Occasional Visitor,2024,201,2,327.85,1,2,3,6,At Risk
C08459,Regular,2024,117,3,78.67,2,2,2,6,Inactive
C08474,Budget Shopper,2024,108,2,144.13,2,2,2,6,Inactive
C08475,Budget Shopper,2024,432,2,238.67,1,2,3,6,At Risk
C08481,Budget Shopper,2024,165,3,132.92,2,2,2,6,Inactive
C08500,Budget Shopper,2024,127,3,163.92,2,2,2,6,Inactive
C08511,Regular,2024,255,2,399.85,1,2,3,6,At Risk
C08535,Budget Shopper,2024,80,2,45.96,3,2,1,6,Potential Loyalist
C08539,Budget Shopper,2024,143,2,93.35,2,2,2,6,Inactive
C08540,Budget Shopper,2024,160,3,107.64,2,2,2,6,Inactive
C08558,Budget Shopper,2024,197,3,442.08,1,2,3,6,At Risk
C08563,Budget Shopper,2024,474,3,382.65,1,2,3,6,At Risk
C08582,Regular,2024,581,3,474.89,1,2,3,6,At Risk
C08589,Regular,2024,314,4,197.16,1,3,2,6,At Risk
C08621,Regular,2024,502,5,123.84,1,3,2,6,At Risk
C08685,Budget Shopper,2024,126,3,165.94,2,2,2,6,Inactive
C08688,Budget Shopper,2024,95,3,55.81,2,2,2,6,Inactive
C08690,Regular,2024,116,3,87.94,2,2,2,6,Inactive
C08698,Budget Shopper,2024,195,3,404.07,1,2,3,6,At Risk
C08705,Regular,2024,334,3,267.47,1,2,3,6,At Risk
C08713,Premium,2024,203,4,146.32,1,3,2,6,At Risk
C08728,Budget Shopper,2024,338,6,147.01,1,3,2,6,At Risk
C08740,Budget Shopper,2024,196,5,137.95,1,3,2,6,At Risk
C08765,Regular,2024,142,3,113.93,2,2,2,6,Inactive
C08771,Occasional Visitor,2024,106,3,186.79,2,2,2,6,Inactive
C08781,Budget Shopper,2024,220,5,113.36,1,3,2,6,At Risk
C08783,Budget Shopper,2024,97,3,121.88,2,2,2,6,Inactive
C08798,Budget Shopper,2024,115,3,70.19,2,2,2,6,Inactive
C08802,Budget Shopper,2024,126,3,139.08,2,2,2,6,Inactive
C08821,Regular,2024,207,4,91.54,1,3,2,6,At Risk
C08830,Budget Shopper,2024,416,3,266.33,1,2,3,6,At Risk
C08853,Regular,2024,132,2,74.65,2,2,2,6,Inactive
C08858,Budget Shopper,2024,110,3,80.48,2,2,2,6,Inactive
C08860,Budget Shopper,2024,118,3,123.13,2,2,2,6,Inactive
C08882,Regular,2024,119,3,106.05,2,2,2,6,Inactive
C08883,Budget Shopper,2024,264,3,354.07,1,2,3,6,At Risk
C08886,Budget Shopper,2024,281,3,227.92,1,2,3,6,At Risk
C08935,Occasional Visitor,2024,150,3,159.45,2,2,2,6,Inactive
C08946,Budget Shopper,2024,125,3,77.93,2,2,2,6,Inactive
C08949,Budget Shopper,2024,175,3,179.94,2,2,2,6,Inactive
C08950,Budget Shopper,2024,150,3,61.19,2,2,2,6,Inactive
C08980,Regular,2024,356,4,107.56,1,3,2,6,At Risk
C09004,Budget Shopper,2024,138,2,50.91,2,2,2,6,Inactive
C09044,Regular,2024,133,3,136.11,2,2,2,6,Inactive
C09050,Budget Shopper,2024,217,5,192.35,1,3,2,6,At Risk
C09064,Budget Shopper,2024,112,3,70.11,2,2,2,6,Inactive
C09101,Regular,2024,208,3,327.1,1,2,3,6,At Risk
C09126,Budget Shopper,2024,468,2,257.07,1,2,3,6,At Risk
C09142,Budget Shopper,2024,129,3,50.95,2,2,2,6,Inactive
C09147,Regular,2024,230,4,162.42,1,3,2,6,At Risk
C09167,Budget Shopper,2024,276,5,173.05,1,3,2,6,At Risk
C09169,Regular,2024,280,3,378.68,1,2,3,6,At Risk
C09214,Budget Shopper,2024,502,2,329.67,1,2,3,6,At Risk
C09218,Premium,2024,237,4,184.08,1,3,2,6,At Risk
C09226,Occasional Visitor,2024,188,2,481.73,1,2,3,6,At Risk
C09278,Regular,2024,596,2,214.65,1,2,3,6,At Risk
C09285,Budget Shopper,2024,246,4,158.03,1,3,2,6,At Risk
C09339,Regular,2024,476,3,409.82,1,2,3,6,At Risk
C09340,Budget Shopper,2024,145,2,168.7,2,2,2,6,Inactive
C09344,Regular,2024,127,3,135.57,2,2,2,6,Inactive
C09360,Budget Shopper,2024,514,3,244.5,1,2,3,6,At Risk
C09438,Regular,2024,179,3,109.1,2,2,2,6,Inactive
C09449,Regular,2024,353,2,442.71,1,2,3,6,At Risk
C09457,Budget Shopper,2024,104,2,70.35,2,2,2,6,Inactive
C09463,Budget Shopper,2024,295,3,278.3,1,2,3,6,At Risk
C09473,Budget Shopper,2024,147,3,50.95,2,2,2,6,Inactive
C09494,Budget Shopper,2024,166,3,92.56,2,2,2,6,Inactive
C09499,Budget Shopper,2024,386,4,77.53,1,3,2,6,At Risk
C09522,Budget Shopper,2024,198,2,429.01,1,2,3,6,At Risk
C09532,Occasional Visitor,2024,255,3,307.51,1,2,3,6,At Risk
C09544,Regular,2024,126,3,70.05,2,2,2,6,Inactive
C09554,Budget Shopper,2024,217,2,478.33,1,2,3,6,At Risk
C09558,Regular,2024,102,3,199.98,2,2,2,6,Inactive
C09562,Budget Shopper,2024,109,2,136.07,2,2,2,6,Inactive
C09563,Regular,2024,281,3,203.43,1,2,3,6,At Risk
C09591,Budget Shopper,2024,180,2,82.88,2,2,2,6,Inactive
C09632,Budget Shopper,2024,262,3,352.2,1,2,3,6,At Risk
C09689,Budget Shopper,2024,78,1,185.33,3,1,2,6,Promising
C09703,Budget Shopper,2024,196,3,317.74,1,2,3,6,At Risk
C09710,Premium,2024,299,6,186.52,1,3,2,6,At Risk
C09715,Regular,2024,163,3,107.23,2,2,2,6,Inactive
C09761,Budget Shopper,2024,174,2,58.66,2,2,2,6,Inactive
C09765,Regular,2024,314,4,184.36,1,3,2,6,At Risk
C09831,Budget Shopper,2024,195,4,123.95,1,3,2,6,At Risk
C09841,Budget Shopper,2024,153,2,100.8,2,2,2,6,Inactive
C09868,Budget Shopper,2024,163,2,79.82,2,2,2,6,Inactive
C09890,Regular,2024,162,2,156.82,2,2,2,6,Inactive
C09904,Regular,2024,385,5,188.28,1,3,2,6,At Risk
C09910,Budget Shopper,2024,374,3,294.05,1,2,3,6,At Risk
C09923,Budget Shopper,2024,486,4,151.09,1,3,2,6,At Risk
C09936,Budget Shopper,2024,166,2,53.54,2,2,2,6,Inactive
C09947,Budget Shopper,2024,286,6,131.18,1,3,2,6,At Risk
C09978,Budget Shopper,2024,133,3,90.86,2,2,2,6,Inactive
C09997,Budget Shopper,2024,41,1,10.87,4,1,1,6,Promising
C00004,Budget Shopper,2024,258,2,148.32,1,2,2,5,Inactive
C00012,Regular,2024,454,2,127.82,1,2,2,5,Inactive
C00035,Budget Shopper,2024,201,2,76.5,1,2,2,5,Inactive
C00059,Budget Shopper,2024,198,2,130.67,1,2,2,5,Inactive
C00083,Budget Shopper,2024,572,2,135.38,1,2,2,5,Inactive
C00097,Budget Shopper,2024,183,2,62.5,1,2,2,5,Inactive
C00098,Budget Shopper,2024,284,3,156.87,1,2,2,5,Inactive
C00108,Budget Shopper,2024,393,2,53.76,1,2,2,5,Inactive
C00122,Budget Shopper,2024,243,2,192.58,1,2,2,5,Inactive
C00130,Budget Shopper,2024,640,2,70.62,1,2,2,5,Inactive
C00163,Budget Shopper,2024,330,2,134.31,1,2,2,5,Inactive
C00172,Budget Shopper,2024,199,2,132.42,1,2,2,5,Inactive
C00203,Budget Shopper,2024,264,2,110.36,1,2,2,5,Inactive
C00205,Budget Shopper,2024,427,2,107.93,1,2,2,5,Inactive
C00206,Budget Shopper,2024,447,3,158.96,1,2,2,5,Inactive
C00257,Budget Shopper,2024,361,3,130.95,1,2,2,5,Inactive
C00265,Budget Shopper,2024,271,3,116.57,1,2,2,5,Inactive
C00286,Budget Shopper,2024,238,2,65.58,1,2,2,5,Inactive
C00291,Budget Shopper,2024,263,2,69.36,1,2,2,5,Inactive
C00305,Regular,2024,407,3,91.6,1,2,2,5,Inactive
C00349,Budget Shopper,2024,359,3,86.17,1,2,2,5,Inactive
C00387,Occasional Visitor,2024,310,2,107.82,1,2,2,5,Inactive
C00394,Budget Shopper,2024,150,1,53.97,2,1,2,5,Inactive
C00415,Budget Shopper,2024,299,2,119.12,1,2,2,5,Inactive
C00423,Budget Shopper,2024,270,2,147.62,1,2,2,5,Inactive
C00443,Budget Shopper,2024,304,3,156.59,1,2,2,5,Inactive
C00450,Budget Shopper,2024,485,1,237.57,1,1,3,5,At Risk
C00459,Regular,2024,566,2,75.66,1,2,2,5,Inactive
C00471,Regular,2024,313,3,102.49,1,2,2,5,Inactive
C00478,Regular,2024,289,3,88.82,1,2,2,5,Inactive
C00532,Regular,2024,223,3,114.04,1,2,2,5,Inactive
C00534,Budget Shopper,2024,109,1,91.72,2,1,2,5,Inactive
C00612,Occasional Visitor,2024,187,2,82.64,1,2,2,5,Inactive
C00613,Occasional Visitor,2024,341,2,178.33,1,2,2,5,Inactive
C00619,Budget Shopper,2024,273,3,121.81,1,2,2,5,Inactive
C00634,Budget Shopper,2024,246,3,175.53,1,2,2,5,Inactive
C00643,Budget Shopper,2024,479,3,119.81,1,2,2,5,Inactive
C00667,Occasional Visitor,2024,198,2,169.64,1,2,2,5,Inactive
C00715,Budget Shopper,2024,405,2,52.34,1,2,2,5,Inactive
C00723,Occasional Visitor,2024,127,1,57.31,2,1,2,5,Inactive
C00741,Budget Shopper,2024,293,3,62.79,1,2,2,5,Inactive
C00752,Budget Shopper,2024,491,3,103.98,1,2,2,5,Inactive
C00766,Budget Shopper,2024,223,3,89.75,1,2,2,5,Inactive
C00794,Budget Shopper,2024,264,3,140.09,1,2,2,5,Inactive
C00822,Budget Shopper,2024,109,2,44.94,2,2,1,5,Inactive
C00848,Budget Shopper,2024,275,3,60.74,1,2,2,5,Inactive
C00849,Occasional Visitor,2024,92,2,41.15,2,2,1,5,Inactive
C00864,Budget Shopper,2024,214,2,168.7,1,2,2,5,Inactive
C00963,Budget Shopper,2024,503,2,103.79,1,2,2,5,Inactive
C00965,Regular,2024,79,1,12.38,3,1,1,5,Promising
C00971,Budget Shopper,2024,187,2,117.36,1,2,2,5,Inactive
C00977,Regular,2024,218,2,160.76,1,2,2,5,Inactive
C00997,Budget Shopper,2024,328,3,80.37,1,2,2,5,Inactive
C01000,Budget Shopper,2024,371,2,53.06,1,2,2,5,Inactive
C01022,Occasional Visitor,2024,370,2,78.72,1,2,2,5,Inactive
C01062,Budget Shopper,2024,381,3,116.34,1,2,2,5,Inactive
C01068,Budget Shopper,2024,298,3,130.02,1,2,2,5,Inactive
C01080,Budget Shopper,2024,460,2,199.82,1,2,2,5,Inactive
C01090,Budget Shopper,2024,308,2,98.07,1,2,2,5,Inactive
C01106,Budget Shopper,2024,537,2,110.4,1,2,2,5,Inactive
C01121,Budget Shopper,2024,342,3,123.9,1,2,2,5,Inactive
C01123,Budget Shopper,2024,358,3,92.08,1,2,2,5,Inactive
C01129,Occasional Visitor,2024,552,3,192.32,1,2,2,5,Inactive
C01131,Regular,2024,405,2,118.93,1,2,2,5,Inactive
C01172,Budget Shopper,2024,417,3,146.83,1,2,2,5,Inactive
C01205,Budget Shopper,2024,365,2,54.84,1,2,2,5,Inactive
C01208,Budget Shopper,2024,103,1,74.85,2,1,2,5,Inactive
C01220,Budget Shopper,2024,219,3,129.1,1,2,2,5,Inactive
C01238,Budget Shopper,2024,237,3,180.19,1,2,2,5,Inactive
C01239,Budget Shopper,2024,643,2,97.12,1,2,2,5,Inactive
C01254,Budget Shopper,2024,510,2,99.85,1,2,2,5,Inactive
C01287,Regular,2024,344,3,110.59,1,2,2,5,Inactive
C01296,Budget Shopper,2024,665,1,235.15,1,1,3,5,At Risk
C01314,Budget Shopper,2024,344,2,61.53,1,2,2,5,Inactive
C01317,Budget Shopper,2024,226,2,131.04,1,2,2,5,Inactive
C01355,Budget Shopper,2024,195,2,93.97,1,2,2,5,Inactive
C01365,Regular,2024,514,3,73.29,1,2,2,5,Inactive
C01373,Premium,2024,529,2,196.25,1,2,2,5,Inactive
C01381,Budget Shopper,2024,186,3,94.17,1,2,2,5,Inactive
C01396,Regular,2024,337,2,74.82,1,2,2,5,Inactive
C01401,Budget Shopper,2024,73,1,33.13,3,1,1,5,Promising
C01419,Occasional Visitor,2024,263,2,65.84,1,2,2,5,Inactive
C01432,Budget Shopper,2024,219,2,111.14,1,2,2,5,Inactive
C01439,Occasional Visitor,2024,362,2,152.21,1,2,2,5,Inactive
C01441,Budget Shopper,2024,520,3,83.76,1,2,2,5,Inactive
C01456,Budget Shopper,2024,168,2,18.61,2,2,1,5,Inactive
C01472,Budget Shopper,2024,306,2,102.1,1,2,2,5,Inactive
C01486,Occasional Visitor,2024,471,2,113.36,1,2,2,5,Inactive
C01510,Budget Shopper,2024,192,2,176.53,1,2,2,5,Inactive
C01515,Budget Shopper,2024,487,1,288.46,1,1,3,5,At Risk
C01535,Regular,2024,253,3,167.52,1,2,2,5,Inactive
C01541,Budget Shopper,2024,349,3,78.57,1,2,2,5,Inactive
C01546,Budget Shopper,2024,640,2,75.91,1,2,2,5,Inactive
C01567,Budget Shopper,2024,344,3,140.65,1,2,2,5,Inactive
C01590,Budget Shopper,2024,248,2,92.38,1,2,2,5,Inactive
C01596,Budget Shopper,2024,653,3,74.57,1,2,2,5,Inactive
C01653,Budget Shopper,2024,110,2,27.17,2,2,1,5,Inactive
C01683,Budget Shopper,2024,363,2,71.01,1,2,2,5,Inactive
C01692,Budget Shopper,2024,393,1,201.38,1,1,3,5,At Risk
C01750,Regular,2024,197,2,119.57,1,2,2,5,Inactive
C01756,Budget Shopper,2024,434,2,167.87,1,2,2,5,Inactive
C01795,Budget Shopper,2024,263,2,51.09,1,2,2,5,Inactive
C01819,Regular,2024,421,2,160.62,1,2,2,5,Inactive
C01833,Budget Shopper,2024,312,3,172.53,1,2,2,5,Inactive
C01834,Budget Shopper,2024,636,2,129.72,1,2,2,5,Inactive
C01847,Regular,2024,194,2,86.69,1,2,2,5,Inactive
C01857,Budget Shopper,2024,361,3,100.96,1,2,2,5,Inactive
C01881,Regular,2024,607,2,150.63,1,2,2,5,Inactive
C01895,Budget Shopper,2024,718,1,287.13,1,1,3,5,At Risk
C01897,Budget Shopper,2024,194,2,96.34,1,2,2,5,Inactive
C01914,Budget Shopper,2024,190,2,117.43,1,2,2,5,Inactive
C01919,Occasional Visitor,2024,82,1,20.37,3,1,1,5,Promising
C01940,Budget Shopper,2024,412,3,149.7,1,2,2,5,Inactive
C01960,Regular,2024,344,2,54.56,1,2,2,5,Inactive
C01970,Regular,2024,279,3,75.84,1,2,2,5,Inactive
C01974,Budget Shopper,2024,347,3,101.97,1,2,2,5,Inactive
C01986,Budget Shopper,2024,199,2,121.41,1,2,2,5,Inactive
C02016,Budget Shopper,2024,504,2,86.98,1,2,2,5,Inactive
C02040,Budget Shopper,2024,587,2,51.85,1,2,2,5,Inactive
C02072,Budget Shopper,2024,420,3,92.43,1,2,2,5,Inactive
C02085,Budget Shopper,2024,149,1,73.08,2,1,2,5,Inactive
C02095,Regular,2024,483,2,135.24,1,2,2,5,Inactive
C02116,Budget Shopper,2024,597,1,456.5,1,1,3,5,At Risk
C02118,Budget Shopper,2024,390,3,88.23,1,2,2,5,Inactive
C02119,Budget Shopper,2024,416,3,151.21,1,2,2,5,Inactive
C02122,Budget Shopper,2024,290,2,183.26,1,2,2,5,Inactive
C02147,Occasional Visitor,2024,204,2,56.87,1,2,2,5,Inactive
C02159,Budget Shopper,2024,321,2,76.06,1,2,2,5,Inactive
C02171,Budget Shopper,2024,401,1,271.38,1,1,3,5,At Risk
C02178,Budget Shopper,2024,214,2,143.19,1,2,2,5,Inactive
C02179,Occasional Visitor,2024,216,3,123.26,1,2,2,5,Inactive
C02236,Budget Shopper,2024,562,3,187.36,1,2,2,5,Inactive
C02275,Budget Shopper,2024,382,2,98.2,1,2,2,5,Inactive
C02316,Budget Shopper,2024,206,2,58,1,2,2,5,Inactive
C02350,Budget Shopper,2024,282,3,110.57,1,2,2,5,Inactive
C02378,Budget Shopper,2024,307,2,69.18,1,2,2,5,Inactive
C02381,Budget Shopper,2024,416,3,160.72,1,2,2,5,Inactive
C02396,Budget Shopper,2024,316,2,60.09,1,2,2,5,Inactive
C02457,Budget Shopper,2024,352,2,120.07,1,2,2,5,Inactive
C02476,Budget Shopper,2024,184,2,63.12,1,2,2,5,Inactive
C02481,Budget Shopper,2024,237,3,195.13,1,2,2,5,Inactive
C02483,Regular,2024,296,2,164.49,1,2,2,5,Inactive
C02488,Budget Shopper,2024,161,2,32.86,2,2,1,5,Inactive
C02497,Budget Shopper,2024,139,1,129.3,2,1,2,5,Inactive
C02500,Budget Shopper,2024,152,2,23.28,2,2,1,5,Inactive
C02502,Occasional Visitor,2024,259,2,71.22,1,2,2,5,Inactive
C02525,Budget Shopper,2024,213,2,86.84,1,2,2,5,Inactive
C02534,Occasional Visitor,2024,442,2,108.45,1,2,2,5,Inactive
C02549,Budget Shopper,2024,201,3,114.55,1,2,2,5,Inactive
C02589,Regular,2024,224,3,113.22,1,2,2,5,Inactive
C02614,Budget Shopper,2024,538,2,103.83,1,2,2,5,Inactive
C02616,Budget Shopper,2024,257,3,138.74,1,2,2,5,Inactive
C02667,Budget Shopper,2024,272,2,66.68,1,2,2,5,Inactive
C02676,Regular,2024,321,2,145.36,1,2,2,5,Inactive
C02711,Budget Shopper,2024,229,3,149.35,1,2,2,5,Inactive
C02712,Budget Shopper,2024,218,2,119.58,1,2,2,5,Inactive
C02727,Budget Shopper,2024,277,3,67.2,1,2,2,5,Inactive
C02742,Budget Shopper,2024,328,2,123.39,1,2,2,5,Inactive
C02747,Budget Shopper,2024,308,2,60.27,1,2,2,5,Inactive
C02762,Budget Shopper,2024,154,1,50.04,2,1,2,5,Inactive
C02770,Budget Shopper,2024,402,2,52.82,1,2,2,5,Inactive
C02773,Budget Shopper,2024,189,2,60.95,1,2,2,5,Inactive
C02782,Regular,2024,453,2,94.2,1,2,2,5,Inactive
C02784,Budget Shopper,2024,376,2,137.1,1,2,2,5,Inactive
C02820,Budget Shopper,2024,237,3,149.84,1,2,2,5,Inactive
C02824,Occasional Visitor,2024,372,2,61.13,1,2,2,5,Inactive
C02827,Budget Shopper,2024,396,2,89.68,1,2,2,5,Inactive
C02832,Regular,2024,612,3,99.09,1,2,2,5,Inactive
C02846,Budget Shopper,2024,255,2,60.92,1,2,2,5,Inactive
C02872,Budget Shopper,2024,345,3,91.4,1,2,2,5,Inactive
C02873,Budget Shopper,2024,357,2,110.89,1,2,2,5,Inactive
C02880,Budget Shopper,2024,521,1,318.87,1,1,3,5,At Risk
C02891,Occasional Visitor,2024,86,1,35.62,3,1,1,5,Promising
C02896,Occasional Visitor,2024,294,2,53.97,1,2,2,5,Inactive
C02914,Regular,2024,589,2,55.92,1,2,2,5,Inactive
C02921,Budget Shopper,2024,443,2,76.07,1,2,2,5,Inactive
C02943,Budget Shopper,2024,206,2,169.06,1,2,2,5,Inactive
C03038,Budget Shopper,2024,277,3,177.89,1,2,2,5,Inactive
C03062,Budget Shopper,2024,300,3,129.23,1,2,2,5,Inactive
C03071,Occasional Visitor,2024,258,2,107.76,1,2,2,5,Inactive
C03079,Budget Shopper,2024,353,3,116.33,1,2,2,5,Inactive
C03081,Budget Shopper,2024,376,2,179.2,1,2,2,5,Inactive
C03099,Budget Shopper,2024,202,3,71.06,1,2,2,5,Inactive
C03101,Budget Shopper,2024,383,3,139.78,1,2,2,5,Inactive
C03118,Budget Shopper,2024,551,2,62.4,1,2,2,5,Inactive
C03141,Budget Shopper,2024,577,2,106.99,1,2,2,5,Inactive
C03150,Budget Shopper,2024,317,2,100.4,1,2,2,5,Inactive
C03157,Budget Shopper,2024,220,3,99.11,1,2,2,5,Inactive
C03184,Budget Shopper,2024,110,2,41.07,2,2,1,5,Inactive
C03190,Budget Shopper,2024,425,2,51.09,1,2,2,5,Inactive
C03207,Budget Shopper,2024,277,2,102.18,1,2,2,5,Inactive
C03231,Budget Shopper,2024,484,2,64.03,1,2,2,5,Inactive
C03233,Budget Shopper,2024,291,3,77.86,1,2,2,5,Inactive
C03237,Budget Shopper,2024,365,2,52.68,1,2,2,5,Inactive
C03243,Budget Shopper,2024,406,2,119.42,1,2,2,5,Inactive
C03250,Occasional Visitor,2024,115,2,33.85,2,2,1,5,Inactive
C03254,Budget Shopper,2024,477,2,96.93,1,2,2,5,Inactive
C03259,Budget Shopper,2024,408,2,146.71,1,2,2,5,Inactive
C03279,Budget Shopper,2024,239,3,157.4,1,2,2,5,Inactive
C03281,Budget Shopper,2024,284,2,66.25,1,2,2,5,Inactive
C03302,Budget Shopper,2024,358,2,69.99,1,2,2,5,Inactive
C03314,Budget Shopper,2024,409,3,149.62,1,2,2,5,Inactive
C03318,Budget Shopper,2024,109,2,43.32,2,2,1,5,Inactive
C03329,Budget Shopper,2024,312,2,108.03,1,2,2,5,Inactive
C03332,Budget Shopper,2024,508,2,54.66,1,2,2,5,Inactive
C03389,Budget Shopper,2024,192,3,129.8,1,2,2,5,Inactive
C03411,Budget Shopper,2024,361,3,74.44,1,2,2,5,Inactive
C03412,Regular,2024,328,3,128.8,1,2,2,5,Inactive
C03414,Budget Shopper,2024,496,3,118.22,1,2,2,5,Inactive
C03434,Budget Shopper,2024,567,3,105.82,1,2,2,5,Inactive
C03469,Occasional Visitor,2024,397,2,78.8,1,2,2,5,Inactive
C03532,Regular,2024,362,3,138.71,1,2,2,5,Inactive
C03543,Budget Shopper,2024,198,3,131.19,1,2,2,5,Inactive
C03601,Budget Shopper,2024,205,2,65.46,1,2,2,5,Inactive
C03608,Budget Shopper,2024,212,2,136.41,1,2,2,5,Inactive
C03609,Budget Shopper,2024,258,2,85.55,1,2,2,5,Inactive
C03641,Budget Shopper,2024,352,3,65.41,1,2,2,5,Inactive
C03650,Budget Shopper,2024,404,2,107.89,1,2,2,5,Inactive
C03655,Budget Shopper,2024,120,1,115.34,2,1,2,5,Inactive
C03685,Budget Shopper,2024,241,3,126.77,1,2,2,5,Inactive
C03692,Budget Shopper,2024,116,1,82.36,2,1,2,5,Inactive
C03696,Budget Shopper,2024,313,2,53.96,1,2,2,5,Inactive
C03701,Budget Shopper,2024,93,1,61.66,2,1,2,5,Inactive
C03705,Budget Shopper,2024,194,1,335.56,1,1,3,5,At Risk
C03750,Budget Shopper,2024,397,3,151.74,1,2,2,5,Inactive
C03801,Budget Shopper,2024,468,3,80.93,1,2,2,5,Inactive
C03804,Budget Shopper,2024,353,3,108.91,1,2,2,5,Inactive
C03823,Budget Shopper,2024,292,2,130.68,1,2,2,5,Inactive
C03833,Regular,2024,258,3,167.14,1,2,2,5,Inactive
C03839,Budget Shopper,2024,437,1,317.92,1,1,3,5,At Risk
C03844,Occasional Visitor,2024,265,3,149.88,1,2,2,5,Inactive
C03863,Regular,2024,222,3,102.58,1,2,2,5,Inactive
C03872,Budget Shopper,2024,389,3,165.88,1,2,2,5,Inactive
C03873,Budget Shopper,2024,258,2,73.07,1,2,2,5,Inactive
C03876,Budget Shopper,2024,324,3,143.64,1,2,2,5,Inactive
C03896,Regular,2024,283,2,52.33,1,2,2,5,Inactive
C03925,Regular,2024,347,2,67.6,1,2,2,5,Inactive
C03928,Budget Shopper,2024,401,3,79.54,1,2,2,5,Inactive
C03950,Regular,2024,512,3,100.14,1,2,2,5,Inactive
C03956,Occasional Visitor,2024,175,2,38.99,2,2,1,5,Inactive
C03960,Regular,2024,592,3,73.15,1,2,2,5,Inactive
C03969,Budget Shopper,2024,232,2,103,1,2,2,5,Inactive
C03973,Budget Shopper,2024,399,3,190.12,1,2,2,5,Inactive
C03977,Budget Shopper,2024,418,2,67.28,1,2,2,5,Inactive
C03992,Budget Shopper,2024,200,3,83.5,1,2,2,5,Inactive
